0,821	5,00	0,81
0,000	0,00	0,00
157,168	0,32	0,00
157,174	0,32	0,00
157,180	0,33	0,00
157,187	0,32	0,00
157,193	0,33	0,00
157,199	0,34	0,00
157,205	0,32	0,00
157,212	0,32	0,00
15,720	0,33	0,00
0,000	0,29	0,00
0,000	0,32	0,00
0,001	0,31	0,00
0,001	0,30	0,00
0,002	0,32	0,00
0,002	0,30	0,00
0,002	0,33	0,00
0,003	0,33	0,00
0,003	0,32	0,00
0,004	0,33	0,00
0,006	0,31	0,00
0,009	0,30	0,00
0,013	0,34	0,00
0,017	0,32	0,00
0,021	0,29	0,00
0,025	0,30	0,00
0,029	0,30	0,00
0,033	0,28	0,00
0,037	0,34	0,00
0,041	0,33	0,00
0,046	0,31	0,00
0,050	0,29	0,00
0,054	0,30	0,00
0,058	0,31	0,00
0,063	0,34	0,00
0,067	0,30	0,00
0,071	0,30	0,00
0,075	0,34	0,00
0,079	0,31	0,00
0,083	0,30	0,00
0,088	0,29	0,00
0,092	0,32	0,00
0,096	0,33	0,00
0,100	0,28	0,00
0,105	0,32	0,00
0,109	0,32	0,00
0,114	0,30	0,00
0,118	0,33	0,00
0,123	0,33	0,00
0,129	0,28	0,00
0,133	0,29	0,00
0,138	0,29	0,00
0,142	0,31	0,00
0,147	0,30	0,00
0,151	0,32	0,00
0,156	0,31	0,00
0,161	0,33	0,00
0,165	0,31	0,00
0,171	0,32	0,00
0,175	0,30	0,00
0,180	0,30	0,00
0,184	0,33	0,00
0,189	0,31	0,00
0,193	0,30	0,00
0,198	0,34	0,00
0,203	0,29	0,00
0,207	0,30	0,00
0,212	0,30	0,00
0,217	0,30	0,00
0,222	0,32	0,00
0,226	0,33	0,00
0,231	0,31	0,00
0,236	0,32	0,00
0,240	0,31	0,00
0,245	0,30	0,00
0,249	0,33	0,00
0,254	0,30	0,00
0,259	0,30	0,00
0,264	0,27	0,00
0,269	0,34	0,00
0,273	0,29	0,00
0,278	0,31	0,00
0,282	0,29	0,00
0,287	0,29	0,00
0,291	0,32	0,00
0,296	0,30	0,00
0,302	0,32	0,00
0,306	0,29	0,00
0,311	0,30	0,00
0,315	0,33	0,00
0,320	0,33	0,00
0,324	0,28	0,00
0,329	0,34	0,00
0,334	0,34	0,00
0,338	0,32	0,00
0,344	0,29	0,00
0,348	0,29	0,00
0,353	0,33	0,00
0,357	0,29	0,00
0,362	0,28	0,00
0,367	0,33	0,00
0,371	0,32	0,00
0,376	0,32	0,00
0,380	0,32	0,00
0,386	0,27	0,00
0,390	0,31	0,00
0,395	0,30	0,00
0,400	0,32	0,00
0,404	0,32	0,00
0,409	0,33	0,00
0,413	0,29	0,00
0,418	0,32	0,00
0,422	0,29	0,00
0,428	0,33	0,00
0,433	0,34	0,00
0,437	0,32	0,00
0,442	0,32	0,00
0,446	0,29	0,00
0,451	0,30	0,00
0,455	0,30	0,00
0,460	0,33	0,00
0,465	0,30	0,00
0,470	0,27	0,00
0,475	0,33	0,00
0,479	0,32	0,00
0,484	0,30	0,00
0,488	0,33	0,00
0,493	0,32	0,00
0,498	0,34	0,00
0,502	0,30	0,00
0,507	0,32	0,00
0,512	0,30	0,00
0,517	0,28	0,00
0,521	0,30	0,00
0,526	0,29	0,00
0,531	0,30	0,00
0,535	0,31	0,00
0,540	0,31	0,00
0,544	0,29	0,00
0,549	0,32	0,00
0,553	0,33	0,00
0,559	0,27	0,00
0,564	0,32	0,00
0,568	0,31	0,00
0,573	0,33	0,00
0,577	0,30	0,00
0,582	0,27	0,00
0,586	0,30	0,00
0,591	0,30	0,00
0,596	0,33	0,00
0,601	0,31	0,00
0,606	0,30	0,00
0,610	0,30	0,00
0,615	0,32	0,00
0,619	0,34	0,00
0,624	0,27	0,00
0,629	0,32	0,00
0,633	0,30	0,00
0,638	0,31	0,00
0,643	0,30	0,00
0,648	0,32	0,00
0,652	0,30	0,00
0,657	0,29	0,00
0,662	0,32	0,00
0,666	0,31	0,00
0,671	0,33	0,00
0,675	0,33	0,00
0,680	0,28	0,00
0,685	0,30	0,00
0,690	0,30	0,00
0,695	0,30	0,00
0,699	0,29	0,00
0,704	0,28	0,00
0,708	0,34	0,00
0,713	0,33	0,00
0,717	0,30	0,00
0,722	0,28	0,00
0,728	0,29	0,00
0,732	0,32	0,00
0,737	0,31	0,00
0,741	0,27	0,00
0,746	0,31	0,00
0,750	0,28	0,00
0,755	0,32	0,00
0,760	0,29	0,00
0,764	0,34	0,00
0,770	0,28	0,00
0,774	0,30	0,00
0,779	0,32	0,00
0,783	0,32	0,00
0,788	0,31	0,00
0,792	0,33	0,00
0,797	0,32	0,00
0,802	0,32	0,00
0,806	0,33	0,00
0,812	0,34	0,00
0,816	0,28	0,00
0,821	0,32	0,00
0,825	0,28	0,00
0,830	0,28	0,00
0,835	0,28	0,00
0,839	0,29	0,00
0,844	0,32	0,00
0,848	0,30	0,00
0,854	0,31	0,00
0,858	0,31	0,00
0,863	0,29	0,00
0,868	0,30	0,00
0,872	0,28	0,00
0,877	0,30	0,00
0,881	0,30	0,00
0,886	0,32	0,00
0,890	0,29	0,00
0,896	0,33	0,00
0,901	0,29	0,00
0,905	0,29	0,00
0,910	0,33	0,00
0,914	0,34	0,00
0,919	0,31	0,00
0,923	0,29	0,00
0,928	0,31	0,00
0,933	0,30	0,00
0,937	0,32	0,00
0,943	0,31	0,00
0,947	0,28	0,00
0,952	0,33	0,00
0,956	0,29	0,00
0,961	0,30	0,00
0,966	0,32	0,00
0,970	0,32	0,00
0,975	0,30	0,00
0,979	0,29	0,00
0,985	0,30	0,00
0,989	0,29	0,00
0,994	0,28	0,00
0,999	0,31	0,00
1,003	0,32	0,00
1,008	0,28	0,00
1,013	0,34	0,00
1,018	0,30	0,00
1,024	0,34	0,00
1,030	0,30	0,00
1,035	0,33	0,00
1,040	0,30	0,00
1,045	0,32	0,00
1,050	0,34	0,00
1,055	0,32	0,00
1,060	0,28	0,00
1,065	0,32	0,00
1,071	0,32	0,00
1,076	0,31	0,00
1,081	0,28	0,00
1,086	0,33	0,00
1,091	0,33	0,00
1,097	0,32	0,00
1,102	0,32	0,00
1,107	0,29	0,00
1,113	0,30	0,00
1,118	0,28	0,00
1,123	0,32	0,00
1,128	0,29	0,00
1,133	0,29	0,00
1,138	0,31	0,00
1,143	0,30	0,00
1,148	0,32	0,00
1,154	0,29	0,00
1,160	0,30	0,00
1,165	0,29	0,00
1,170	0,32	0,00
1,175	0,36	0,00
1,180	0,32	0,00
1,185	0,35	0,00
1,190	0,30	0,00
1,196	0,29	0,00
1,201	0,35	0,00
1,206	0,28	0,00
1,211	0,34	0,00
1,216	0,31	0,00
1,221	0,30	0,00
1,227	0,27	0,00
1,232	0,32	0,00
1,238	0,33	0,00
1,243	0,31	0,00
1,248	0,32	0,00
1,253	0,28	0,00
1,258	0,30	0,00
1,263	0,33	0,00
1,268	0,33	0,00
1,273	0,33	0,00
1,278	0,30	0,00
1,284	0,31	0,00
1,289	0,30	0,00
1,295	0,28	0,00
1,300	0,30	0,00
1,305	0,32	0,00
1,310	0,33	0,00
1,315	0,29	0,00
1,320	0,31	0,00
1,326	0,30	0,00
1,331	0,32	0,00
1,336	0,30	0,00
1,341	0,29	0,00
1,346	0,31	0,00
1,351	0,29	0,00
1,356	0,34	0,00
1,362	0,29	0,00
1,368	0,30	0,00
1,373	0,30	0,00
1,378	0,30	0,00
1,383	0,33	0,00
1,388	0,32	0,00
1,393	0,32	0,00
1,398	0,29	0,00
1,403	0,29	0,00
1,409	0,32	0,00
1,414	0,30	0,00
1,419	0,30	0,00
1,424	0,33	0,00
1,430	0,30	0,00
1,435	0,32	0,00
1,440	0,31	0,00
1,445	0,33	0,00
1,451	0,31	0,00
1,456	0,32	0,00
1,461	0,33	0,00
1,466	0,29	0,00
1,471	0,31	0,00
1,476	0,33	0,00
1,481	0,32	0,00
1,486	0,32	0,00
1,492	0,29	0,00
1,498	0,31	0,00
1,503	0,30	0,00
1,508	0,34	0,00
1,513	0,30	0,00
1,518	0,32	0,00
1,523	0,32	0,00
1,528	0,29	0,00
1,533	0,30	0,00
1,539	0,33	0,00
1,544	0,32	0,00
1,549	0,30	0,00
1,554	0,30	0,00
1,560	0,28	0,00
1,565	0,30	0,00
1,570	0,30	0,00
1,575	0,33	0,00
1,581	0,31	0,00
1,586	0,28	0,00
1,591	0,33	0,00
1,596	0,30	0,00
1,601	0,30	0,00
1,606	0,36	0,00
1,611	0,29	0,00
1,616	0,28	0,00
1,622	0,28	0,00
1,628	0,31	0,00
1,633	0,33	0,00
1,638	0,30	0,00
1,643	0,28	0,00
1,648	0,30	0,00
1,653	0,34	0,00
1,658	0,33	0,00
1,664	0,29	0,00
1,669	0,29	0,00
1,674	0,28	0,00
1,679	0,33	0,00
1,684	0,30	0,00
1,689	0,31	0,00
1,695	0,32	0,00
1,700	0,30	0,00
1,705	0,30	0,00
1,711	0,33	0,00
1,716	0,30	0,00
1,721	0,32	0,00
1,726	0,28	0,00
1,731	0,33	0,00
1,736	0,30	0,00
1,741	0,30	0,00
1,746	0,32	0,00
1,752	0,33	0,00
1,757	0,33	0,00
1,763	0,31	0,00
1,768	0,30	0,00
1,773	0,32	0,00
1,778	0,32	0,00
1,783	0,34	0,00
1,788	0,30	0,00
1,794	0,29	0,00
1,799	0,33	0,00
1,804	0,32	0,00
1,809	0,30	0,00
1,814	0,32	0,00
1,819	0,27	0,00
1,825	0,32	0,00
1,830	0,33	0,00
1,836	0,28	0,00
1,841	0,28	0,00
1,846	0,29	0,00
1,851	0,30	0,00
1,856	0,31	0,00
1,861	0,32	0,00
1,866	0,31	0,00
1,871	0,32	0,00
1,876	0,29	0,00
1,882	0,32	0,00
1,887	0,31	0,00
